,Date,Q-P1,Q-P2,Q-P3,Q-P4,
24.07.2012	3534	2422	1519	421
25.07.2012	3270	1334	2504	1036
26.07.2012	4741	2241	2897	1261
27.07.2012	6072	1117	5238	1891
28.07.2012	2479	3095	3811	1744
29.07.2012	2112	2561	3628	1801
30.07.2012	5229	2789	2507	1177
31.07.2012	2715	829	2827	666
01.08.2012	2349	790	2257	672
02.08.2012	6737	1718	4081	1833
03.08.2012	6163	2631	731	552
04.08.2012	4351	276	2337	1599
05.08.2012	1637	3891	5004	1396
06.08.2012	2376	3798	1058	1784
07.08.2012	3887	3872	1703	1891
08.08.2012	7065	3097	4439	633
09.08.2012	7095	2671	4351	834
10.08.2012	4555	3530	1733	1137
11.08.2012	7719	1551	917	1870
12.08.2012	2609	2406	402	1597
13.08.2012	669	1817	2541	554
14.08.2012	5005	672	3778	1077
15.08.2012	6447	3646	630	426
16.08.2012	5525	3238	3436	1389
17.08.2012	1761	2814	4988	1348
18.08.2012	4527	2472	4554	1089
19.08.2012	2735	2042	2053	569
20.08.2012	632	2576	5438	1360
21.08.2012	4782	2449	2843	1191
22.08.2012	5941	1467	4352	425
23.08.2012	7090	1316	5264	568
24.08.2012	7595	1454	2315	1129
25.08.2012	3407	1664	5099	478
26.08.2012	3361	1978	2164	729
27.08.2012	5409	3603	3907	1385
28.08.2012	5497	2901	4721	1709
29.08.2012	5019	2843	4419	587
31.08.2012	1249	2313	5939	704
01.09.2012	1721	3957	5744	1432
02.09.2012	5682	1033	4525	397
03.09.2012	268	324	1406	1088
04.09.2012	1644	1391	3463	1071
05.09.2012	5673	3350	2901	980
06.09.2012	5139	1750	5480	1558
07.09.2012	6681	2604	2537	319
08.09.2012	1069	3947	5851	1474
09.09.2012	296	1154	4546	255
10.09.2012	3688	2183	2082	778
11.09.2012	3538	1861	5755	1253
12.09.2012	6341	409	4484	1661
13.09.2012	6455	2901	1136	1640
14.09.2012	6584	1109	1795	1275
15.09.2012	1114	2116	4191	1751
16.09.2012	5192	569	2986	299
17.09.2012	7148	1209	1851	1652
18.09.2012	6720	2101	2316	1226
19.09.2012	473	1887	2051	935
20.09.2012	1540	1208	4231	1339
21.09.2012	4762	347	1649	498
22.09.2012	6298	3958	4314	1001
23.09.2012	1883	1551	3698	1890
24.09.2012	1607	2645	4742	1033
25.09.2012	1290	2096	3184	1124
26.09.2012	461	2390	661	1664
27.09.2012	2045	3994	3407	461
28.09.2012	2665	3681	3631	966
29.09.2012	5814	2674	705	1648
30.09.2012	2377	1141	774	1424
31-9-2012	1003	256	1346	1449
01.10.2012	2533	1093	2696	1286
02.10.2012	865	1516	5277	1631
03.10.2012	6530	857	5632	590
04.10.2012	5612	2549	3313	1828
05.10.2012	3695	3835	4363	1802
06.10.2012	7517	2580	4707	699
07.10.2012	2203	2602	2260	1621
08.10.2012	6530	3793	1011	1235
09.10.2012	1900	3939	4374	1905
10.10.2012	2342	1168	3693	1289
11.10.2012	4088	1658	4411	472
12.10.2012	2656	1431	1366	717
13.10.2012	7783	3808	1534	1286
14.10.2012	5859	1302	4287	784
15.10.2012	3186	377	5682	1450
16.10.2012	2101	2456	1295	1037
17.10.2012	5816	2516	2076	1130
18.10.2012	743	2260	1323	1150
19.10.2012	6561	2651	1877	1860
20.10.2012	7875	1511	2797	790
21.10.2012	6713	661	3284	590
22.10.2012	7810	3608	2715	1488
23.10.2012	6585	2056	2149	1826
24.10.2012	2146	1167	3469	626
25.10.2012	7588	3898	3723	500
26.10.2012	871	2016	5767	1700
27.10.2012	4618	1979	3997	1635
28.10.2012	1915	393	5139	1168
29.10.2012	5822	3158	2749	535
30.10.2012	6824	1979	2084	338
01.11.2012	2744	1142	5750	1627
02.11.2012	4171	3461	955	767
03.11.2012	1129	1018	5991	1561
04.11.2012	5810	2467	1854	511
05.11.2012	2277	3615	1096	1609
06.11.2012	7790	510	2429	732
07.11.2012	6387	1929	5576	1809
08.11.2012	3132	3134	2754	1184
09.11.2012	4202	821	3100	897
10.11.2012	4921	1484	5703	1995
11.11.2012	4045	3479	2823	1606
12.11.2012	3188	2142	5493	1739
13.11.2012	3236	274	4872	260
14.11.2012	6145	498	4273	1942
15.11.2012	3260	1954	2317	887
16.11.2012	5731	2341	1541	463
17.11.2012	2408	1768	1693	553
18.11.2012	761	560	1769	1828
19.11.2012	1543	3060	2811	1276
20.11.2012	2839	2831	2642	1816
21.11.2012	1759	2346	5806	1360
22.11.2012	2612	2847	3322	1975
23.11.2012	6309	3291	575	311
24.11.2012	2377	1257	4654	1823
25.11.2012	7738	1436	2928	297
26.11.2012	7033	615	658	796
27.11.2012	2832	883	907	1338
28.11.2012	6058	3737	3465	1965
29.11.2012	2231	3306	319	874
30.11.2012	3768	2043	2834	736
31-11-2012	2509	2666	4146	593
01.12.2012	5282	621	867	838
02.12.2012	6410	1854	2321	1645
03.12.2012	6466	564	2436	1883
04.12.2012	7101	490	1300	1734
05.12.2012	864	3725	3642	1925
06.12.2012	6753	1514	2268	1001
07.12.2012	6852	892	521	579
08.12.2012	6154	1175	3177	1382
09.12.2012	4130	1949	4141	850
10.12.2012	5638	3684	1690	1804
11.12.2012	6486	2012	1393	837
12.12.2012	829	1529	802	680
13.12.2012	1072	1028	2450	1683
14.12.2012	7852	1544	1181	1419
15.12.2012	7472	491	4826	489
16.12.2012	3144	2619	4597	751
17.12.2012	5230	699	504	1615
18.12.2012	6148	2661	536	714
19.12.2012	1620	578	552	810
20.12.2012	263	1634	1101	1380
21.12.2012	4304	3211	3210	1031
22.12.2012	6502	1305	5079	1911
23.12.2012	556	559	3145	476
24.12.2012	7513	2099	3126	1830
25.12.2012	3698	1542	2582	357
26.12.2012	5797	1135	1165	1745
27.12.2012	2291	3222	4726	998
28.12.2012	2136	1997	4659	1329
29.12.2012	1218	1486	1085	1190
30.12.2012	4163	3600	1710	448
01.01.2013	656	3758	3456	1525
02.01.2013	2357	1244	3229	1640
03.01.2013	4360	3596	2527	885
04.01.2013	4970	2809	393	1613
05.01.2013	6491	3347	2240	807
06.01.2013	2020	2228	664	1876
07.01.2013	3144	3071	4846	1894
08.01.2013	5727	2011	5992	1077
09.01.2013	2660	1905	4432	1358
10.01.2013	5349	371	2273	722
11.01.2013	6816	3269	5117	411
12.01.2013	6272	2430	5592	992
13.01.2013	7474	1552	1229	447
14.01.2013	7060	1163	4587	1531
15.01.2013	796	2259	4677	1863
16.01.2013	6631	3376	4632	1491
17.01.2013	5052	382	4095	1767
18.01.2013	1449	2597	2574	836
19.01.2013	5206	1217	3440	596
20.01.2013	1959	2803	3443	1948
21.01.2013	4253	2016	3006	1386
22.01.2013	7280	3603	5599	542
23.01.2013	3455	3342	1947	473
24.01.2013	793	3569	557	978
25.01.2013	4668	769	1903	679
26.01.2013	3110	324	1901	704
27.01.2013	7097	1535	5548	1664
28.01.2013	7102	3178	2295	465
29.01.2013	5534	2679	1603	1124
30.01.2013	5356	2661	5233	1056
31.01.2013	1502	2159	5095	637
01.02.2013	2680	1270	655	1231
02.02.2013	2204	3179	2307	575
03.02.2013	2256	3789	3480	1645
04.02.2013	3666	3355	2625	496
05.02.2013	1852	357	3460	1655
06.02.2013	692	2994	715	513
07.02.2013	3599	3334	3656	788
08.02.2013	6729	1953	2772	1499
09.02.2013	2171	1471	2609	880
10.02.2013	796	3607	5169	1205
11.02.2013	5909	3689	2003	887
12.02.2013	2993	1289	4231	911
13.02.2013	3407	801	1011	728
14.02.2013	5252	1162	1353	350
15.02.2013	1237	3560	639	353
16.02.2013	7951	3979	1477	1767
17.02.2013	7678	619	264	452
18.02.2013	6916	3058	5422	426
19.02.2013	5178	593	5536	772
20.02.2013	7697	896	5263	801
21.02.2013	4074	824	2435	323
22.02.2013	6262	2971	3161	1670
23.02.2013	3719	2596	5155	1427
24.02.2013	6520	700	4028	1651
25.02.2013	3968	784	994	723
26.02.2013	4687	2600	4744	1994
27.02.2013	5373	982	2917	1273
28.02.2013	5008	1261	4434	583
01.03.2013	625	1664	5471	865
02.03.2013	7168	580	3166	693
03.03.2013	4126	3150	2606	878
04.03.2013	2424	1790	2966	949
05.03.2013	4811	925	4208	769
06.03.2013	4269	3176	4701	1720
07.03.2013	2214	1245	1193	429
08.03.2013	7479	677	4792	1324
09.03.2013	7599	1303	3561	1024
10.03.2013	6652	3501	5970	1946
11.03.2013	2189	742	2534	1476
12.03.2013	479	1397	4527	954
13.03.2013	3298	3335	1363	1911
14.03.2013	489	2568	4280	275
15.03.2013	2987	2069	2337	325
16.03.2013	7478	1742	4233	809
17.03.2013	7202	471	2064	351
18.03.2013	3100	1006	5087	1621
19.03.2013	7500	1965	769	768
20.03.2013	3007	1783	3482	1421
21.03.2013	5538	2867	5139	1824
22.03.2013	7658	2328	3326	1284
23.03.2013	3325	1746	5804	1499
24.03.2013	5363	2384	2298	978
25.03.2013	7511	3378	1668	1017
26.03.2013	4290	719	1029	828
27.03.2013	4068	2503	2921	842
28.03.2013	1375	2207	5933	937
29.03.2013	4272	3434	4858	542
30.03.2013	5291	2845	3608	1207
31.03.2013	2258	1329	1068	1287
01.04.2013	757	618	1922	1765
02.04.2013	4196	3895	3519	1883
03.04.2013	1207	3861	3980	1443
04.04.2013	2918	3591	2585	1335
05.04.2013	3951	878	3479	596
06.04.2013	2274	3092	1015	1629
07.04.2013	1776	661	3456	1754
08.04.2013	6632	831	5986	583
09.04.2013	7786	1114	4382	415
10.04.2013	528	450	5673	1751
11.04.2013	2282	1151	5107	1201
12.04.2013	4304	995	1201	745
13.04.2013	2112	1467	3400	1000
14.04.2013	2266	2581	454	1855
15.04.2013	7211	842	1981	1238
16.04.2013	5978	3863	5636	1022
17.04.2013	5587	653	586	799
18.04.2013	6175	2007	1938	342
19.04.2013	6773	1738	1907	1974
20.04.2013	3224	1946	2660	1931
21.04.2013	6924	2905	3003	1463
22.04.2013	7573	2667	1306	455
23.04.2013	4641	3253	1671	1395
24.04.2013	7351	3205	4797	1207
25.04.2013	2238	306	3875	1581
26.04.2013	1143	3581	5659	811
27.04.2013	4807	1513	1447	1710
28.04.2013	482	3889	3614	1788
29.04.2013	2890	3223	3997	1641
30.04.2013	5656	1430	4956	747
01.05.2013	1674	2811	5545	1747
02.05.2013	354	3005	1747	1840
03.05.2013	7794	2577	5005	301
04.05.2013	3537	1835	2953	792
05.05.2013	5714	1170	5449	1558
06.05.2013	5753	341	4345	904
07.05.2013	7274	1656	4003	706
08.05.2013	832	1163	4870	1455
09.05.2013	2773	922	2808	1344
10.05.2013	6101	2559	4903	822
11.05.2013	1057	2681	3825	1837
12.05.2013	4502	3946	267	431
13.05.2013	481	3715	1102	1696
14.05.2013	319	2352	1147	1993
15.05.2013	6541	907	3143	1921
16.05.2013	6082	2802	4913	702
17.05.2013	2964	2835	4022	1175
18.05.2013	4901	1745	502	1784
19.05.2013	2622	2997	2385	752
20.05.2013	3409	2334	728	1636
21.05.2013	4986	2345	5485	298
22.05.2013	7017	3970	4691	1844
23.05.2013	4541	753	1876	1593
24.05.2013	2834	2022	1181	1744
25.05.2013	5885	3060	4387	1430
26.05.2013	7769	3640	4168	344
27.05.2013	1058	3199	477	1210
28.05.2013	3669	817	5313	1285
29.05.2013	3342	2810	1083	1370
30.05.2013	7732	3239	5503	1164
31.05.2013	7547	2538	3873	410
01.06.2013	289	2737	744	601
02.06.2013	311	1508	5924	250
03.06.2013	3323	2041	919	930
04.06.2013	2431	2073	2537	1790
05.06.2013	2625	972	2960	1104
06.06.2013	6356	2813	1534	1361
07.06.2013	1506	1907	328	281
08.06.2013	4444	2552	1581	451
09.06.2013	7325	1560	2257	1892
10.06.2013	6378	3650	4476	350
11.06.2013	2446	1578	2155	879
12.06.2013	5766	253	1657	1236
13.06.2013	5148	3147	3294	715
14.06.2013	6740	3944	375	1418
15.06.2013	1127	500	2958	1649
16.06.2013	2265	2662	1892	545
17.06.2013	3033	2724	1199	1135
18.06.2013	7329	2317	1713	1335
19.06.2013	6179	1087	741	1043
20.06.2013	4211	1416	4024	1481
21.06.2013	4217	2336	1851	427
22.06.2013	6594	1005	4914	892
23.06.2013	4841	1550	4508	1759
24.06.2013	1119	3139	4522	886
25.06.2013	3168	2088	1253	517
26.06.2013	6654	867	4037	264
27.06.2013	3420	1854	4001	588
28.06.2013	7387	3837	2351	1802
29.06.2013	1006	1993	3990	1812
30.06.2013	7042	1629	1885	1165
01.07.2013	672	1168	5444	750
02.07.2013	487	1459	856	1899
03.07.2013	4811	1546	5763	530
04.07.2013	3927	3235	3583	446
05.07.2013	536	3938	3539	1645
06.07.2013	3096	459	4135	1011
07.07.2013	2001	3830	4526	1873
08.07.2013	7910	386	720	1117
09.07.2013	3587	929	987	1813
10.07.2013	7457	966	5432	1658
11.07.2013	1664	1281	3457	554
12.07.2013	5897	706	3549	1676
13.07.2013	1913	1275	1551	1338
14.07.2013	5097	3146	5853	324
15.07.2013	560	3378	2410	1851
16.07.2013	4798	1021	4117	1926
17.07.2013	5683	2562	739	484
18.07.2013	5849	1010	1059	1308
19.07.2013	3410	2935	2770	1232
20.07.2013	3254	2349	1996	1866
21.07.2013	7909	336	2886	751
22.07.2013	3622	3507	503	265
23.07.2013	3437	2762	5110	1612
24.07.2013	7511	377	435	961
25.07.2013	5523	668	5159	1034
26.07.2013	5438	1845	5093	1329
27.07.2013	2880	1894	5611	1116
28.07.2013	4383	679	3011	902
29.07.2013	1118	3721	5708	1894
30.07.2013	6711	1209	1640	1487
31.07.2013	4905	1457	4470	369
01.08.2013	282	1466	1178	762
02.08.2013	7616	3945	3929	1593
03.08.2013	3888	2121	893	443
04.08.2013	7953	393	2250	486
05.08.2013	6436	1394	5953	536
06.08.2013	7826	1610	546	1949
07.08.2013	7039	1670	5188	502
08.08.2013	6689	2699	5079	1730
09.08.2013	1605	3691	4701	564
10.08.2013	499	1181	4741	838
11.08.2013	2028	828	914	1108
12.08.2013	1058	3119	4621	1498
13.08.2013	4768	2508	2630	1564
14.08.2013	5841	3098	867	452
15.08.2013	3358	3388	3890	1640
16.08.2013	6789	1038	1515	570
17.08.2013	5012	1955	5664	1047
18.08.2013	6254	767	1213	406
19.08.2013	1707	277	497	740
20.08.2013	3874	2022	3578	1248
21.08.2013	4323	2593	1663	717
22.08.2013	4849	3573	2835	1438
23.08.2013	5292	258	2553	1291
24.08.2013	6037	1969	5945	1831
25.08.2013	470	1657	250	1764
26.08.2013	2943	2508	2750	1944
27.08.2013	5045	277	3289	1658
28.08.2013	6601	994	5760	1319
29.08.2013	807	334	1387	709
31.08.2013	5650	2776	2516	1685
01.09.2013	4004	569	4713	553
02.09.2013	2266	2100	5257	368
03.09.2013	7251	1721	4925	1152
04.09.2013	3834	2076	4230	1819
05.09.2013	7530	1391	3940	489
06.09.2013	1308	3935	1776	1445
07.09.2013	7642	3382	2602	1919
08.09.2013	1754	3651	1169	1959
09.09.2013	1268	2410	1361	1162
10.09.2013	7864	920	1253	274
11.09.2013	1989	3455	2429	1601
12.09.2013	7251	3412	2289	397
13.09.2013	4208	1898	3963	1502
14.09.2013	2755	3567	1805	1582
15.09.2013	1767	637	1426	1623
16.09.2013	4208	1221	1267	1170
17.09.2013	3735	899	4901	1302
18.09.2013	1805	1258	4111	1065
19.09.2013	4476	1010	2363	427
20.09.2013	4981	1326	2374	921
21.09.2013	1048	703	5470	569
22.09.2013	7386	1248	1760	954
23.09.2013	4234	1759	4480	946
24.09.2013	4725	1484	1205	542
25.09.2013	3364	264	1772	1430
26.09.2013	5763	2223	5861	1797
27.09.2013	2782	2593	2911	855
28.09.2013	4178	3561	791	1344
29.09.2013	1102	891	5186	1460
30.09.2013	2181	1874	1328	1810
31-9-2013	597	709	5470	1994
01.10.2013	2728	1642	482	1101
02.10.2013	2408	1517	3656	640
03.10.2013	1973	1686	1444	874
04.10.2013	2993	2788	5440	422
05.10.2013	886	526	5571	1928
06.10.2013	407	707	5890	474
07.10.2013	7127	1517	2024	1659
08.10.2013	6939	1840	4384	585
09.10.2013	4165	821	1165	701
10.10.2013	6935	3743	1611	1875
11.10.2013	3625	3235	1140	1730
12.10.2013	4930	2041	5908	821
13.10.2013	791	3858	422	1406
14.10.2013	4825	3039	1691	557
15.10.2013	6150	3561	286	1445
16.10.2013	613	3797	4241	1022
17.10.2013	6102	2050	3248	859
18.10.2013	290	374	1500	1278
19.10.2013	7503	1936	2741	1605
20.10.2013	7840	1186	5608	1464
21.10.2013	7170	3208	3470	1554
22.10.2013	1899	3707	3171	970
23.10.2013	2742	1350	3573	716
24.10.2013	3421	2440	3349	1422
25.10.2013	6539	1590	5998	461
26.10.2013	4361	3139	4695	842
27.10.2013	4827	639	4376	916
28.10.2013	7295	3964	5536	1013
29.10.2013	3236	1037	4276	1035
30.10.2013	2326	1687	5379	1664
01.11.2013	4371	3252	1177	1763
02.11.2013	3869	3224	3419	261
03.11.2013	3090	3656	385	698
04.11.2013	4205	1237	1171	512
05.11.2013	4419	1768	2023	287
06.11.2013	7358	948	3103	746
07.11.2013	7924	3175	5816	1354
08.11.2013	292	2502	3792	932
09.11.2013	5458	1852	871	362
10.11.2013	7654	1773	2877	780
11.11.2013	4841	2850	5617	737
12.11.2013	7356	2890	848	1628
13.11.2013	1764	2690	4404	642
14.11.2013	6843	495	2038	1512
15.11.2013	5660	3113	891	683
16.11.2013	5984	830	4810	1786
17.11.2013	7324	1890	4894	1631
18.11.2013	7372	1235	533	261
19.11.2013	3670	3640	1958	1011
20.11.2013	5453	3284	4166	1391
21.11.2013	337	513	1657	1498
22.11.2013	7521	674	3960	401
23.11.2013	5975	1897	3916	253
24.11.2013	2081	741	3824	493
25.11.2013	354	657	3477	462
26.11.2013	1942	609	2878	1149
27.11.2013	6661	1995	560	1776
28.11.2013	7305	2399	629	1322
29.11.2013	7567	2395	3337	1063
30.11.2013	5239	3184	3652	1799
31-11-2013	7681	1235	347	1087
01.12.2013	2677	1376	2608	1531
02.12.2013	7205	378	824	1067
03.12.2013	6192	2292	5208	1376
04.12.2013	6586	2262	5119	1383
05.12.2013	6285	549	4250	404
06.12.2013	4297	3406	4753	1219
07.12.2013	3250	1022	648	456
08.12.2013	5390	3702	4055	489
09.12.2013	1084	1530	3054	1760
10.12.2013	292	2148	2037	1973
11.12.2013	861	2356	1131	1404
12.12.2013	5712	1563	3032	980
13.12.2013	3298	2340	1423	495
14.12.2013	5546	2980	4035	889
15.12.2013	1510	1771	4093	1381
16.12.2013	3593	2902	2325	1364
17.12.2013	6935	634	2606	1138
18.12.2013	771	2936	757	1491
19.12.2013	1498	3339	1465	584
20.12.2013	3150	2898	2515	1726
21.12.2013	839	3861	596	1393
22.12.2013	2791	2062	2428	1962
23.12.2013	3889	2819	1519	300
24.12.2013	6115	2717	3430	448
25.12.2013	305	3742	466	538
26.12.2013	3155	3548	3326	1176
27.12.2013	384	837	645	1276
28.12.2013	569	3029	3236	954
29.12.2013	2083	2572	2253	314
30.12.2013	7876	3021	4604	1097
01.01.2014	3352	1349	5140	1331
02.01.2014	6998	3995	4395	269
03.01.2014	605	615	1604	1050
04.01.2014	2475	760	4098	1913
05.01.2014	5166	2570	4661	1214
06.01.2014	3060	1087	1704	293
07.01.2014	4095	3980	3550	1094
08.01.2014	3908	2742	2943	1920
09.01.2014	5566	1479	346	727
10.01.2014	4557	3804	4909	434
11.01.2014	6681	2557	4593	897
12.01.2014	7778	2576	4692	448
13.01.2014	515	3922	2076	678
14.01.2014	2733	569	678	734
15.01.2014	5667	2785	4610	1096
16.01.2014	370	2222	5595	521
17.01.2014	3037	3900	4931	1292
18.01.2014	5167	1698	4638	429
19.01.2014	5692	2541	373	1078
20.01.2014	4420	2994	683	1622
21.01.2014	7581	2262	323	418
22.01.2014	7032	2810	3379	677
23.01.2014	521	1393	2421	1534
24.01.2014	7775	3602	358	1925
25.01.2014	7546	3939	3885	1202
26.01.2014	4248	1782	4128	315
27.01.2014	6135	871	1313	1403
28.01.2014	2536	2076	781	1375
29.01.2014	3869	1464	4182	609
30.01.2014	7603	2729	4276	373
31.01.2014	2668	1876	5370	1237
01.02.2014	4106	3334	5993	1027
02.02.2014	3109	3957	513	423
03.02.2014	4347	2030	258	1757
04.02.2014	7631	1031	3724	1848
05.02.2014	2518	3512	3613	568
06.02.2014	5661	252	3988	1141
07.02.2014	5164	2285	4675	629
08.02.2014	5246	3355	1335	1384
09.02.2014	2138	3630	2146	1832
10.02.2014	1725	265	3996	1920
11.02.2014	778	1473	2996	968
12.02.2014	6107	3283	5458	1838
13.02.2014	4970	3627	2395	1087
14.02.2014	553	849	348	319
15.02.2014	6771	3615	3368	812
16.02.2014	4546	2377	420	1035
17.02.2014	1824	3121	2118	1195
18.02.2014	4734	3132	5504	1074
19.02.2014	6931	344	2887	475
20.02.2014	7098	1712	4936	432
21.02.2014	7592	2237	1370	567
22.02.2014	5393	3782	3655	1752
23.02.2014	1101	1855	1211	887
24.02.2014	744	2974	3154	713
25.02.2014	6763	3040	959	963
26.02.2014	5349	583	2110	336
27.02.2014	3219	2826	4026	1402
28.02.2014	4065	1414	4272	526
01.03.2014	6653	3537	1829	1482
02.03.2014	2357	3234	1781	1716
03.03.2014	3283	644	1448	1087
04.03.2014	5506	2056	553	1523
05.03.2014	690	898	5389	1420
06.03.2014	5836	3786	675	837
07.03.2014	7147	2720	5391	835
08.03.2014	7850	2454	2271	311
09.03.2014	906	253	400	1535
10.03.2014	6875	1230	3747	1335
11.03.2014	4137	2911	3833	1063
12.03.2014	708	2825	2444	811
13.03.2014	7927	3296	5801	1255
14.03.2014	1469	1529	5606	1882
15.03.2014	3534	3512	4489	1524
16.03.2014	6911	1397	1554	590
17.03.2014	3066	3488	3132	1220
18.03.2014	6479	1324	617	1800
19.03.2014	1748	2951	5224	682
20.03.2014	6427	2900	3316	1020
21.03.2014	5886	866	5015	337
22.03.2014	4906	2877	4057	1790
23.03.2014	2110	3106	2179	1385
24.03.2014	1245	2970	667	519
25.03.2014	5129	3257	1112	1610
26.03.2014	800	1048	4335	406
27.03.2014	6949	2322	4624	1144
28.03.2014	4540	457	3510	292
29.03.2014	7250	3045	1602	1446
30.03.2014	3561	3471	1201	784
31.03.2014	3894	1151	1070	1572
01.04.2014	7069	2642	5606	870
02.04.2014	3293	2404	1161	495
03.04.2014	2130	3477	1930	1380
04.04.2014	7850	3738	1935	871
05.04.2014	1481	2796	2914	302
06.04.2014	7726	3233	4334	329
07.04.2014	4889	1004	5797	920
08.04.2014	2626	3429	4221	393
09.04.2014	2058	1765	2697	851
10.04.2014	1022	1265	2386	540
11.04.2014	2730	3549	5920	1936
12.04.2014	6051	870	378	922
13.04.2014	3055	2061	4203	831
14.04.2014	1241	796	1519	1323
15.04.2014	1300	3949	484	564
16.04.2014	4455	1564	5214	306
17.04.2014	3033	3824	3394	757
18.04.2014	7034	782	1362	597
19.04.2014	1517	1881	528	858
20.04.2014	6072	3636	1703	1124
21.04.2014	2402	1165	4130	1812
22.04.2014	6728	3170	3251	1910
23.04.2014	5107	574	3526	1800
24.04.2014	1439	2781	4060	485
25.04.2014	5889	3490	4491	1139
26.04.2014	3196	2637	2093	843
27.04.2014	588	1215	2246	318
28.04.2014	560	3210	586	877
29.04.2014	2202	3294	3478	698
30.04.2014	6735	3996	2771	1044
01.05.2014	624	3344	3217	400
02.05.2014	1074	2790	5425	739
03.05.2014	2551	1666	5289	1904
04.05.2014	5319	3249	5400	1230
05.05.2014	6601	361	3458	1984
06.05.2014	2660	2942	2039	470
07.05.2014	441	1999	4060	887
08.05.2014	4528	952	3472	1069
09.05.2014	7094	2661	5062	622
10.05.2014	3358	3882	1771	1081
11.05.2014	2971	1327	2347	957
12.05.2014	3613	818	4054	1419
13.05.2014	2931	3059	4274	1844
14.05.2014	803	2740	4290	1953
15.05.2014	3857	824	2915	677
16.05.2014	1162	3909	482	1940
17.05.2014	3346	899	5179	1709
18.05.2014	7881	500	5110	774
19.05.2014	1630	915	3187	1139
20.05.2014	1962	1491	2333	362
21.05.2014	6680	2898	4499	993
22.05.2014	4369	2900	4146	1154
23.05.2014	4424	2560	4501	1030
24.05.2014	2791	1572	843	1478
25.05.2014	5742	2343	4147	963
26.05.2014	3785	3701	3638	1589
27.05.2014	4598	3672	918	1172
28.05.2014	2261	3967	1483	639
29.05.2014	6403	938	2755	1661
30.05.2014	7404	2905	4171	1768
31.05.2014	6919	2417	3261	287
01.06.2014	1448	3148	1597	871
02.06.2014	3158	1437	4626	1643
03.06.2014	6288	546	2032	438
04.06.2014	2384	455	5069	1867
05.06.2014	3114	3649	4192	979
06.06.2014	6418	678	502	729
07.06.2014	7449	1443	1061	270
08.06.2014	6179	1809	4584	656
09.06.2014	5541	3479	1752	1211
10.06.2014	5515	3317	382	522
11.06.2014	5029	844	4135	1186
12.06.2014	1891	3048	5097	1146
13.06.2014	4827	1731	868	1991
14.06.2014	6363	3030	2833	932
15.06.2014	2513	1287	2957	1244
16.06.2014	5374	675	3138	1106
17.06.2014	7487	2573	1944	581
18.06.2014	4148	2471	2021	1058
19.06.2014	5224	3242	3696	1464
20.06.2014	4643	2934	1376	353
21.06.2014	4138	3685	5814	378
22.06.2014	2448	2362	3544	1382
23.06.2014	4149	456	4123	299
24.06.2014	7663	2307	5094	261
25.06.2014	3723	2727	4658	1820
26.06.2014	5787	1641	471	1518
27.06.2014	4750	2585	5090	1795
28.06.2014	6336	3627	633	1395
29.06.2014	4392	1097	5199	1943
30.06.2014	310	3217	3768	1844
01.07.2014	6037	3286	4817	555
02.07.2014	871	2681	1094	1784
03.07.2014	4872	2930	4244	1607
04.07.2014	4095	2604	664	918
05.07.2014	3953	2176	5750	1583
06.07.2014	278	3793	3702	365
07.07.2014	7016	2819	5215	815
08.07.2014	5897	656	1836	1138
09.07.2014	4148	2558	5153	1006
10.07.2014	5868	2261	1532	1374
11.07.2014	3309	2522	4886	268
12.07.2014	5772	794	5746	1341
13.07.2014	6226	2948	2977	1370
14.07.2014	7361	2365	4953	1833
15.07.2014	3447	1477	945	936
16.07.2014	6859	291	2651	1243
17.07.2014	5221	565	1417	963
18.07.2014	4701	2362	4278	1174
19.07.2014	1134	2019	3732	1128
20.07.2014	3425	2656	1524	1234
21.07.2014	5437	2684	5913	1042
22.07.2014	5576	1725	1631	1416
23.07.2014	7732	1446	2199	1296
24.07.2014	3835	2196	3197	886
25.07.2014	1424	3034	733	1541
26.07.2014	2856	3176	5840	1193
27.07.2014	1949	2194	5914	344
28.07.2014	3362	1790	4652	1801
29.07.2014	7955	3975	1284	1131
30.07.2014	754	2991	591	1876
31.07.2014	1488	1013	535	1507
01.08.2014	6099	2765	3207	1194
02.08.2014	985	3683	5156	1412
03.08.2014	5307	688	801	1472
04.08.2014	3356	457	1644	1838
05.08.2014	7988	3301	1740	1098
06.08.2014	5406	2165	2086	1705
07.08.2014	3832	2212	1716	1454
08.08.2014	3495	1540	4921	984
09.08.2014	5458	1941	5354	1566
10.08.2014	5119	1276	5945	548
11.08.2014	2870	3842	4804	1720
12.08.2014	4537	3033	4263	934
13.08.2014	6031	3131	5170	349
14.08.2014	5166	3803	4742	1602
15.08.2014	3619	1686	3495	1299
16.08.2014	5000	3288	2478	1086
17.08.2014	4150	2888	2540	1067
18.08.2014	7559	3118	848	524
19.08.2014	6247	867	4912	1719
20.08.2014	4630	1933	3241	1990
21.08.2014	3357	2664	5183	765
22.08.2014	1149	3927	2854	346
23.08.2014	863	1103	3135	938
24.08.2014	6969	1047	4101	1963
25.08.2014	4195	1267	2942	1589
26.08.2014	5382	2353	4110	699
27.08.2014	891	1935	3196	885
28.08.2014	2398	3475	2908	747
29.08.2014	2170	3571	2447	537
31.08.2014	7708	427	3960	452
01.09.2014	3889	2385	2264	607
02.09.2014	6890	1010	2673	1282
03.09.2014	6630	2372	1283	917
04.09.2014	4149	1342	5354	1046
